title,manufacturer,price
3.6522507667541504,4.330944061279297,3.676593542098999
5.5587334632873535,5.944589138031006,5.624029159545898
0.0,0.0,0.0
1.3924407958984375,2.4371273517608643,1.8083741664886475
2.183884859085083,3.042877197265625,2.551530361175537
0.46079209446907043,0.7341405153274536,0.5497108101844788
3.268031120300293,4.924384117126465,4.264087677001953
4.593085765838623,7.2021379470825195,6.297110080718994
0.0,0.0,0.0
1.2619532346725464,2.3476529121398926,1.6790155172348022
0.0,0.0,0.0
2.7855966091156006,3.7650177478790283,3.2455601692199707
5.177854537963867,5.702085494995117,4.736820220947266
0.0,0.0,0.0
0.0,0.0,0.0
1.5124179124832153,2.583138942718506,1.9146671295166016
0.0,0.0,0.0
1.3916724920272827,2.337617874145508,1.7212915420532227
3.903902530670166,5.226175785064697,4.7719197273254395
4.786019802093506,5.947864055633545,5.066798686981201
0.9422525763511658,1.4068604707717896,1.1716840267181396
0.0,0.0,0.0
0.0,0.0,0.0
0.9829838275909424,1.501002550125122,1.2245210409164429
0.0,0.0,0.0
0.0,0.0,0.0
1.3784931898117065,2.2903940677642822,1.84841787815094
0.09363743662834167,0.14421816170215607,0.10324405133724213
0.0,0.0,0.0
5.223292827606201,5.750018119812012,4.981790065765381
0.0,0.0,0.0
0.0,0.0,0.0
3.039041757583618,4.507150650024414,3.7247846126556396
0.0,0.0,0.0
1.302371859550476,2.1249730587005615,1.6842734813690186
0.44943422079086304,0.6932231783866882,0.5574709177017212
0.8720911741256714,1.4985768795013428,1.1089684963226318
1.3341935873031616,2.1082990169525146,1.716444492340088
0.14270779490470886,0.2633867561817169,0.1979580521583557
0.0,0.0,0.0
1.720417857170105,2.662923812866211,2.085630416870117
1.4467768669128418,2.188432455062866,1.8192663192749023
0.0,0.0,0.0
1.8412951231002808,2.7496774196624756,2.187544584274292
0.0,0.0,0.0
2.0684893131256104,2.985704183578491,2.502056121826172
3.6042048931121826,4.902932167053223,4.085418224334717
5.193356037139893,5.705758571624756,4.922790050506592
2.589792490005493,3.497664451599121,3.1312897205352783
2.6825428009033203,3.9649696350097656,3.2771518230438232
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.12823890149593353,0.18511061370372772,0.15938077867031097
0.0,0.0,0.0
1.0347771644592285,1.4999982118606567,1.2115880250930786
2.378214120864868,3.9140400886535645,3.0035240650177
0.0,0.0,0.0
3.9982736110687256,5.171273231506348,4.794938564300537
0.0,0.0,0.0
4.4984049797058105,5.194344520568848,4.59538459777832
2.69319748878479,3.767108201980591,3.0690395832061768
0.0,0.0,0.0
0.17372262477874756,0.25821080803871155,0.20761638879776
3.1999154090881348,3.9078590869903564,3.5751473903656006
1.6066842079162598,2.437581777572632,2.0383665561676025
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.2919790744781494,4.446088790893555,3.7513420581817627
2.3165066242218018,3.9692094326019287,3.0612404346466064
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5091596245765686,0.6778863072395325,0.5968687534332275
0.0,0.0,0.0
5.198685169219971,6.600290298461914,5.684301376342773
0.0,0.0,0.0
0.21442143619060516,0.33895647525787354,0.24118643999099731
0.0,0.0,0.0
0.0,0.0,0.0
0.43906962871551514,0.7679532766342163,0.5470561385154724
0.9741060137748718,1.5452224016189575,1.230014443397522
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.177323341369629,3.6600592136383057,2.840853214263916
0.0,0.0,0.0
1.8160347938537598,2.886343479156494,2.359903573989868
1.620582938194275,2.490929365158081,1.9773063659667969
0.0,0.0,0.0
1.8106883764266968,3.046910285949707,2.300996780395508
4.407131671905518,5.0194010734558105,4.448446273803711
2.128295660018921,3.693317413330078,2.86608624458313
6.23887300491333,6.870302677154541,6.686579704284668
0.0,0.0,0.0
0.0,0.0,0.0
0.373155802488327,0.6024554967880249,0.43869829177856445
0.0,0.0,0.0
1.464577078819275,2.544503927230835,1.976086139678955
0.41623541712760925,0.5956526398658752,0.4763346016407013
0.0,0.0,0.0
0.0,0.0,0.0
3.8919386863708496,4.7651143074035645,4.721100807189941
2.2375569343566895,3.7690796852111816,2.9333484172821045
1.7571122646331787,2.9417290687561035,2.3131704330444336
0.0,0.0,0.0
3.9854702949523926,4.6870341300964355,4.098281383514404
0.0,0.0,0.0
0.0,0.0,0.0
3.507896900177002,3.929161787033081,3.5340027809143066
3.1753458976745605,4.515410423278809,3.5196053981781006
0.0,0.0,0.0
1.1818633079528809,1.8706074953079224,1.463614583015442
0.0,0.0,0.0
4.632510662078857,5.811461448669434,4.985311031341553
0.0,0.0,0.0
1.6406655311584473,2.4907312393188477,1.9891018867492676
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.126638412475586,5.201748847961426,4.621280670166016
3.170130968093872,4.405035495758057,3.781078577041626
1.0111068487167358,1.651533603668213,1.2908966541290283
0.0,0.0,0.0
0.0,0.0,0.0
4.393825531005859,6.194607257843018,4.855946063995361
3.8623523712158203,4.892527103424072,4.189794540405273
0.0,0.0,0.0
0.26735320687294006,0.4142594039440155,0.34300288558006287
0.0,0.0,0.0
2.2343227863311768,3.509422779083252,2.9078423976898193
5.703182220458984,6.453644275665283,5.736217498779297
0.0,0.0,0.0
1.8797215223312378,3.0369009971618652,2.4211299419403076
0.0,0.0,0.0
1.8284356594085693,3.2494213581085205,2.4410934448242188
0.0,0.0,0.0
4.782681465148926,5.841646671295166,4.878449440002441
5.634456634521484,6.496662616729736,6.007090091705322
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.7401437759399414,2.697539806365967,2.1727826595306396
0.8208063840866089,1.4022696018218994,1.04219388961792
0.0,0.0,0.0
2.8107292652130127,3.9247498512268066,3.4161767959594727
2.4940671920776367,3.6706509590148926,3.0381929874420166
2.893076181411743,4.223302364349365,3.522942304611206
1.394930124282837,2.457515239715576,1.8047975301742554
0.0,0.0,0.0
0.0,0.0,0.0
0.014431257732212543,0.030191730707883835,0.018711363896727562
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.3728668689727783,4.377429008483887,3.6232264041900635
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7446986436843872,1.2318055629730225,0.9594737887382507
0.0,0.0,0.0
2.6110942363739014,3.9133050441741943,3.2798264026641846
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.537775993347168,5.114360809326172,4.381163120269775
1.1048717498779297,1.9564900398254395,1.4433919191360474
0.0,0.0,0.0
1.6454356908798218,2.6793980598449707,2.0955536365509033
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.345252513885498,2.4768736362457275,1.7588117122650146
0.0,0.0,0.0
4.962841510772705,6.82393217086792,5.525915145874023
2.910527229309082,4.37047815322876,3.7243759632110596
1.0191714763641357,1.7014775276184082,1.3587291240692139
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.321995735168457,4.2507734298706055,3.0562169551849365
0.0,0.0,0.0
3.016937494277954,4.488490581512451,3.757664680480957
2.4325294494628906,3.6742308139801025,3.091857433319092
2.6278183460235596,4.043590545654297,3.417912244796753
2.56117844581604,3.3681845664978027,2.7933528423309326
0.0,0.0,0.0
1.7105445861816406,2.75937819480896,2.08329439163208
0.0,0.0,0.0
1.818601131439209,3.167130708694458,2.4542157649993896
0.0,0.0,0.0
1.0705064535140991,1.7599725723266602,1.3996399641036987
0.0,0.0,0.0
1.2901490926742554,2.1205015182495117,1.6567975282669067
0.0,0.0,0.0
1.2631187438964844,2.192575454711914,1.725915551185608
0.0,0.0,0.0
1.2645965814590454,1.9952484369277954,1.5827585458755493
2.6496407985687256,4.57088565826416,3.4274024963378906
1.1224359273910522,1.857493281364441,1.460149884223938
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0418349504470825,1.5436275005340576,1.2790182828903198
0.10717983543872833,0.18065527081489563,0.12319563329219818
4.103623867034912,6.344729423522949,5.283665657043457
0.9283203482627869,1.5060807466506958,1.1683655977249146
0.0,0.0,0.0
3.980137825012207,4.979095935821533,4.227689266204834
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.5743186473846436,4.738992214202881,4.145307540893555
0.0,0.0,0.0
0.0,0.0,0.0
