match_score,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price
0.999974250793457,0,sibelius 5 professional edition,sibelius-software-ltd .,199.0,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,199.95
0.9740654826164246,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.0,visual studio pro 2005 upgrade ( pc ) microsoft,,199.95
0.9992089867591858,0,national geographic photo gallery ( jewel case ),topics entertainment,199.0,national geographic redshift planetarium,,199.95
0.8987871408462524,0,adobe premiere elements 3.0,adobe,199.0,adobe premiere elements 3 video editing software for windows consumer video editing software,,199.95
0.7024786472320557,0,mavis beacon 17 standard,encore software,199.0,mavis beacon teaches typing v17 deluxe pc/mac,,199.95
0.6465226411819458,0,nova greeting card factory ( mac ),nova development,199.0,nova development ghw humorous greeting card factory,nova development,199.95
0.5532621741294861,0,adobe acrobat standard 8.0,adobe,199.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,199.95
0.9712677597999573,0,punch ! super home suite,punch ! software,199.0,punch software 35100 punch ! professional home design suite ( small box ),punch software,199.95
0.9944350719451904,0,punch ! professional home design,punch ! software,199.0,punch software 35100 punch ! professional home design suite ( small box ),punch software,199.95
0.8138468265533447,0,punch ! super home suite,punch ! software,199.0,punch software 17100 punch ! super home suite,punch software,199.95
0.9879938960075378,0,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,199.0,final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software,,199.95
0.9961485862731934,0,fun for kids : preschool kindergarten featuring disney,topics entertainment,199.0,weekly reader preparing for kindergarten 2008 ( pc/mac ) fogware,,199.95
0.6803553104400635,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,199.0,digidesign pro tools hd 7.3 software upgrade music production software,,199.95
0.641745924949646,0,phonics success deluxe 2006 ( large box ),topics entertainment,199.0,math success deluxe 2006,,199.95
0.8454641103744507,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,199.0,elementary school success deluxe 2006,,199.95
0.9997454285621643,0,acad corel painter x pc/mac,corel,199.0,corel painter x,,199.95
0.6595631241798401,0,corel painter x win/mac,corel,199.0,corel corporation ptr9engpcma ae painter ix win/mac,,199.95
0.8070927262306213,0,cakewalk sonar home studio 6 xl,cakewalk,199.0,cakewalk sonar 6 studio edition software music production software,,199.95
0.9532704949378967,0,the human body,topics entertainment,199.0,human body 360 megasystems,,199.95
0.9989241361618042,0,sega smash pack 2,activision,199.0,sega smash pack 2,,199.95
0.7812523245811462,0,corel dvd moviefactory 6.0 plus,corel,199.0,corel corporation corel snapfire plus,,199.95
0.9999104142189026,0,dk rainbow fish most beautiful fish,dk,199.0,encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp,,199.95
0.9641298055648804,0,dk rainbow fish most beautiful fish,dk,199.0,world of rainbow fish ( a9839m2h ),global-software-publishing,199.95
0.9992961883544922,0,power production storyboard artist 4,power production,199.0,power production power production storyboard artist v4 .2 software animation software,,199.95
0.7339008450508118,0,middle school advantage 2008,encore,199.0,encore software 12380 high school advantage 2008 win 2000 xp vista,,199.95
0.9925349354743958,0,adobe after effects cs3,adobe,199.0,adobe after effects cs3 professional software for mac effects software,,199.95
0.6735198497772217,0,world of warcraft,blizzard entertainment,199.0,world of warcraft burning crusade,,199.95
0.6823333501815796,0,station access collection,sony-creative-software,199.0,aspyr the sims complete collection,,199.95
0.9412083625793457,0,amazing spider-man complete comic book collection win/mac,git corp,199.0,aspyr the sims complete collection,,199.95
0.9998813271522522,0,quickbooks pro 2007 for mac ( mac ),intuit,199.0,intuit quickbooks pro 2007 software for windows tax & finance software,,199.95
0.9245551824569702,0,3 great games for guys,dreamcatcher interactive,199.0,ultimate games for girls 3 for pc,,199.95
0.9899275898933411,0,punch ! professional home design,punch ! software,199.0,punch software 35100 punch ! professional home design suite ( small box ),punch software,199.95
0.9959108829498291,0,punch ! professional home design,punch ! software,199.0,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,199.95
0.9064845442771912,0,onone software intellihance pro 4.1,onone software,199.0,olympus pro studio capture software,,199.95
0.9598350524902344,0,cell phone software solution,susteen,199.0,onone software inc. mpr-40212,onone software inc.,199.95
0.6803594827651978,0,clifford reading pack ( dvd box ),scholastic,199.0,clickart 950000 premier image pack ( dvd-rom ),,199.95
0.8769314289093018,0,middle school success essentials,topics entertainment,199.0,topics entertainment phonics success essentials,,199.95
0.9801299571990967,0,photo go,sony-media-software,199.0,sony photo go,,199.95
0.7637795209884644,0,mike garson jazzical suite,yamaha,199.0,mike garson screen themes '93,,199.95
0.971618115901947,0,emedia guitar basics,emedia music,199.0,emedia music corp emedia intermediate guitar method,,199.95
0.9996405243873596,0,dk smart steps 3rd grade,global-software-publishing,199.0,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista,,199.95
0.5702047944068909,0,global software smart steps 1st grade windows macintosh ),global software,199.0,smart steps 4th grade ( jc ),dorling-kindersley-multimedia - ( dk ),199.95
0.9240687489509583,0,punch ! home design architectural series 18,punch ! software,199.0,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),,199.95
0.7892378568649292,0,h & r block taxcut 2006 home & business + state,h & r block,199.0,kiplingers home & business attorney,,199.95
0.6442146301269531,0,emedia essential bass guitar,emedia,199.0,emedia music corp emedia blues guitar legends,,199.95
0.9978116154670715,0,essential business tools 2.0,valusoft,199.0,essential business tools 2.0,,199.95
0.640462338924408,0,jumpstart advanced 2nd grade v2 .0,knowledge adventure,199.0,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,199.95
0.5814307928085327,0,high school advantage 2008,encore,199.0,encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc,,199.95
0.8772606253623962,0,high school advantage 2008,encore,199.0,encore inc elementary advantage 2008,,199.95
0.9729226231575012,0,high school advantage 2008,encore,199.0,elementary advantage 2008 encore,,199.95
0.7713034749031067,0,emc retrospect 7.5 svr 1-client windows,dantz,199.0,emc insignia retrospect workgroup 6,,199.95
0.5258747339248657,0,emc retrospect 7.5 svr 1-client windows,dantz,199.0,emc insignia retrospect desktop 6.x,,199.95
0.5800259709358215,0,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep,199.0,encore inc adventure workshop preschool-1st grade 8th edition,,199.95
0.6700628399848938,0,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,199.0,encore inc adventure workshop 4th-6th grade 8th edition,,199.95
0.9435498714447021,0,learn to play chess with fritz & chesster 2 ( mac ),viva media,199.0,viva media llc learn to play chess with fritz & chesster,,199.95
0.9580602049827576,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,199.0,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,199.95
0.8185281157493591,0,mavis beacon teaches typing 16,broderbund,199.0,broderbund mavis beacon teaches typing standard17,,199.95
0.7744144201278687,0,mavis beacon teaches typing 16,broderbund,199.0,broderbund mavis beacon teaches typing deluxe17,,199.95
0.6989874839782715,0,make music finale 2008 academic,emedia,199.0,make finale 2006 software music production software,,199.95
0.7376223206520081,0,make music finale 2008 academic,emedia,199.0,make finale allegro software music production software,,199.95
0.8276605606079102,0,peachtree by sage premium accounting for nonprofits 2007,sage software,199.0,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,199.95
0.967725396156311,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ),cisco-systems-enterprise,199.0,cisco csa-b100-srvr-k9 cisco security server agent win + sol 100 agentbundle cisco security server agent license 100 agents win solaris 0746320832586,,199.95
0.6907558441162109,0,acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,199.0,sony vegas movie studio 7 + dvd platinum edition academic,,199.95
0.9035388827323914,0,acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,199.0,sony media software vegas movie studio + dvd 8 platinum edition,,199.95
0.9191959500312805,0,ca arcserve bkup r11 .5 win dro sp1 prod only,computer associates,199.0,arcserve bkup protection suite exch r11 .5 upg-v prod only,,199.95
0.796543300151825,0,ca arcserve bkup r11 .5 win svrless bkup opt sp1 - prod only,computer associates,199.0,arcserve bkup protection suite exch r11 .5 upg-v prod only,,199.95
0.8882763981819153,0,mavis beacon typing 17 ( win/mac ),encore software,199.0,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,199.95
0.7518720626831055,0,century software tinyterm plus v. 4.0 complete product,century software,199.0,jungle software gorilla student 4.0 film production,,199.95
0.7221378087997437,0,net ad creator,laughing bird,199.0,enteractive inc fps creator,,199.95
0.825340986251831,0,hoyle card games 2007,encore software,199.0,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,199.95
0.825340986251831,0,hoyle card games 2007,encore software,199.0,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,199.95
0.9917964339256287,0,reference success deluxe 2006,topics entertainment,199.0,topics entertainment math success deluxe 2008,,199.95
0.7888871431350708,0,apple garageband jam pack : rhythm section,apple,199.0,apple garageband jam pack : world music,,199.95
0.7052861452102661,0,computrace lojack for laptops 4 year subscription,absolute software,199.0,computrace lojack for laptops 1 year license ( win 2000 xp ),,199.95
0.9205204248428345,0,computrace lojack for laptops 1 year license ( mac ),absolute software,199.0,computrace lojack for laptops 1 year license ( win 2000 xp ),,199.95
0.9761660695075989,0,ulead videostudio 11 plus,corel,199.0,corel ulead videostudio 11 plus software for win educational license authoring software,,199.95
0.607089102268219,0,norton antivirus 2007,symantec,199.0,ca anti-spyware 2007,,199.95
0.8700366020202637,0,norton antivirus 2007,symantec,199.0,zonealarm antivirus 2007 ( pc ) zonelabs,,199.95
0.7725056409835815,0,ca antivirus 2007,computer associates,199.0,zonealarm antivirus 2007 ( pc ) zonelabs,,199.95
0.6215578317642212,0,math success deluxe 2006,topics entertainment,199.0,phonics success deluxe 2006,,199.95
0.982804536819458,0,hasbro classic collection 2006 ),encore,199.0,encore software 11273 hasbro family collection 2006 sb cs by hasbro,,199.95
0.9993524551391602,0,hasbro classic collection 2006 ),encore,199.0,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp,,199.95
0.5378486514091492,0,print workshop 2007,valusoft,199.0,the printshop 20,,199.95
0.8730300664901733,0,the printshop 20 professional publisher,broderbund,199.0,the printshop 20,,199.95
0.9977896809577942,0,h & r block taxcut 2006 premium federal + state + efile,h & r block,199.0,h & r block taxcut premium federal and state software for windows usb tax & finance software,,199.95
0.5036504864692688,0,ca internet security suite 2007 3 user,computer associates,199.0,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,199.95
0.9198439717292786,0,the print shop 21 standard by broderbund,encore software,199.0,encore software 10032 the print shop 21 essentials by broderbund,,199.95
0.9732156991958618,0,bias peak pro 5 macintosh ),bias,199.0,bias peak le 5 software music production software,,199.95
0.9983581304550171,0,bias peak pro 5 macintosh ),bias,199.0,bias peak pro xt 5 software bundle music production software,,199.95
0.8547071814537048,0,easy video editor 2.0 by honest technology,global-marketing-partners,199.0,global marketing partners dvd player 3.0 honest technology,,199.95
0.9314985275268555,0,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,199.0,bias deck 3.5 le digital audio recording software music production software,,199.95
0.9978941082954407,0,webroot spy sweeper antispyware 5.x,webroot software,199.0,webroot software inc 66210 spy sweeper ( mass merchant ) ( win 98 me 2000 xp ),,199.95
0.9877119660377502,0,video patrol 5.0 by honest technology,global-marketing-partners,199.0,global marketing partners easy video editor 2.0 honest technology,global-marketing-partners,199.95
0.9153198003768921,0,watchguard 1yr subs firebox x5 webblocker wg017196 ),watchguard technologies inc,199.0,watchguard wg3900 high availability for firebox ii uk,,199.95
0.9986016750335693,0,quickstart photo montage studio,selectsoft publishing,199.0,quickstart photo montage studio,,199.95
0.9958133101463318,0,cluefinders 3rd grade adventures : mystery of mathra,learning company,199.0,cluefinders 3rd grade adventures : mystery of mathra,,199.95
0.8853846192359924,0,logic express 7,apple computer,199.0,apple software t9164ll/a logic express 6,apple software,199.95
0.9880468845367432,0,cross stitch design studio ( jewel case ),m-and-r-technologies,199.0,stationery design studio ( win 98 me 2000 xp ),,199.95
0.7668063640594482,0,age of empires iii,destineer,199.0,destineer inc age of empires iii : the warchiefs expansion pack,,199.95
0.9116523861885071,0,instant play electric guitar deluxe,topics entertainment,199.0,arti funaro electric guitar effects six cassette,,199.95
0.9987678527832031,0,spy sweeper w/antivirus family edition,webroot software,199.0,webroot software inc 50410 spy sweeper w/antivirus family edition ( small box ) win 2000 xp,,199.95
0.998974621295929,0,tonka search & rescue 2,infogrames,199.0,tonka search & rescue 2,,199.95
0.99973064661026,0,state standards grade 8,topics entertainment,199.0,state standards grade 8,,199.95
0.9992762207984924,0,superstart ! science arcade,selectsoft publishing,199.0,superstart ! science arcade,,199.95
0.8025130033493042,0,the print shop pro publisher 22 deluxe [ dvd ],encore,199.0,the printshop v22 deluxe,,199.95
0.8613057732582092,0,cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),199.0,cisco security server agent ( windows and solaris ) 100-agent bundle,cisco-systems-enterprise,199.95
0.999880313873291,0,logic pro 6 upgrade from logic platinum/gold 5 & 6,apple,199.0,sony media software acid pro 6 software upgrade from acid pro 5 music production software,sony-pictures-digital-entertainment,199.95
0.9212816953659058,0,jumpstart advanced 3rd grade v2 .0,knowledge adventure,199.0,knowledge adventure inc. jumpstart advanced preschool v2 .0,,199.95
0.6902517080307007,0,pinnacle mobile media organizer,pinnacle,199.0,mobile media converter ( pc ) pinnacle,,199.95
0.6854597330093384,0,pinnacle mobile media converter,pinnacle,199.0,mobile media converter ( pc ) pinnacle,,199.95
0.9697872996330261,0,simply put software got ta sing windows/macintosh ),simply-put-software,199.0,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,199.95
0.8539639115333557,0,adobe production studio premium,adobe,199.0,sony media software sound forge audio studio 9 software music production software,,199.95
0.7125340700149536,0,national geographic presents : redshift planetarium,topics entertainment,199.0,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),,199.95
0.584502100944519,0,creating keepsakes scrapbook platinum v. 3 sb cs by riverdeep,encore software,199.0,encore software 11031 calendar creator platinum sb csby riverdeep,,199.95
0.5114169716835022,0,creating keepsakes scrapbook platinum v. 3 sb cs by riverdeep,encore software,199.0,encore software 10612 creating keepsakes scrapbook designer deluxe v. 3 sb cs,,199.95
0.8549540638923645,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,199.0,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk,,199.95
0.9038607478141785,0,land before time : preschool,brighter-minds-media-inc .,199.0,blue 's clues preschool,,199.95
0.821411669254303,0,blues clues preschool,humongous entertainment,199.0,blue 's clues preschool,,199.95
0.884480357170105,0,modeless liquid ledger personal finance software ( mac ),csdc,199.0,intuit quicken mac 2007 software finance software,,199.95
0.8976541757583618,0,weekly reader preparing for kindergarten,fogware publishing,199.0,fun for kids featuring disney preschool to kindergarten topics,,199.95
0.9994422793388367,0,adobe premiere elements 3.0 [ lb ],adobe,199.0,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,199.95
0.778856098651886,0,digidesign music production toolkit ( pro tools le ),digidesign,199.0,ableton live 6 software music production software,,199.95
0.9550991058349609,0,brainfood games cranium collection 2006,encore software,199.0,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,199.95
0.9992887377738953,0,hoyle puzzle & board games 2007,encore software,199.0,encore software 10569 hoyle puzzle games 2007 win 98 me 2000 xp,,199.95
0.7748063206672668,0,sony vegas movie studio + dvd 8 platinum edition,sony media,199.0,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,,199.95
0.7516165971755981,0,jaws,majesco entertainment,199.0,jaws unleashed,,199.95
0.5113766193389893,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,apple iwork '06 family pack,,199.95
0.9861695170402527,0,real arcade : adventure inlay,activision,199.0,math missions : the amazing arcade adventure ( grades 3-5 ),,199.95
0.9969165325164795,0,south park chef 's luv shack,acclaim,199.0,south park chef 's luv shack,,199.95
0.9986966848373413,0,delorme topo usa mapping software 6.0 west region,delorme,199.0,delorme mapping topo usa 6.0 east region,,199.95
0.9993059635162354,0,easy home massage dvd,selectmedia entertainment,199.0,easy home massage dvd,,199.95
0.6418011784553528,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,199.0,902453-006-g rumba unix-hp edition v. 7.3 upgrade license 1 user volume level g,,199.95
0.9975846409797668,0,math missions : the race to spectacle city arcade ( grades k-2 ),scholastic,199.0,math missions : the race to spectacle city arcade ( grades k-2 ),,199.95
0.9970840811729431,0,encyclopedia britannica profiles : dinosaurs ( jewel case ),atari,199.0,encyclopedia britannica profiles : dinosaurs !,,199.95
0.5269752740859985,0,filemaker mobile 8 for palm os and pocket pc,filemaker,199.0,filemaker pro 8.5,,199.95
0.9537054896354675,0,hoyle texas hold 'em poker ( jewel case ),encore,199.0,eagle games egl 150 tournament poker no limit texas hold 'em,eagle games,199.95
0.999603807926178,0,lego star wars ii : the original trilogy for mac,feral interactive,199.0,aspyr lego star wars,,199.95
0.8687604665756226,0,the print shop design suite pro ed sb cs by the print shop,encore software,199.0,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,,199.95
0.9998531341552734,0,pdf converter 4,nuance,199.0,scansoft pdf converter 4,,199.95
0.7342253923416138,0,employee appraiser 5.0 deluxe mailer,global marketing,199.0,aust-0150-005 employee appraiser deluxe v. 5.0 complete package 1 user download -,,199.95
0.9051951169967651,0,clifford the big red dog thinking adventures,scholastic,199.0,clifford the big red dog reading pack,,199.95
0.6120221614837646,0,mavis beacon 17 standard,encore software,199.0,encore software 10076 mavis beacon typing 17 standardby broderbund,,199.95
0.8146254420280457,0,3d bridge deluxe ( mac ),freeverse software,199.0,freeverse software 4012 3d bridge deluxe ( retail box ) for mac,freeverse software,199.95
0.7638751268386841,0,apple aperture 1.5,apple,199.0,apple ilife 06,,199.95
0.7275999784469604,0,world of warcraft expansion : burning crusade,blizzard entertainment,199.0,vivendi blizzard world of warcraft,,199.95
0.7020874619483948,0,punch ! ultimate deck and landscape,punch ! software,199.0,punch software 26100 punch ! master landscape and home design ( small box ),punch software,199.95
0.9993269443511963,0,post mortem,dreamcatcher interactive,199.0,post mortem,,199.95
0.9756693243980408,0,hp digital sending secure license 50 users std,hewlett packard,199.0,hp t1936aa uao digital sending software 4.0 ( 10 device license ),hp,199.95
0.9900240898132324,0,computrace lojack for laptops : 3 year subscription,absolute software,199.0,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,199.95
0.9917337894439697,0,easy drums ( jewel case ),arcmedia,199.0,easy drums,,199.95
0.994189977645874,0,piano wizard premier software & stickers & midi cable,re : launch,199.0,re launch piano wizard premier w/49e keystation,,199.95
0.9986326098442078,0,crayola first ladies costume maker,encore software,199.0,crayola first ladies costume maker,,199.95
0.9598115086555481,0,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,199.0,01-ssc-6959 sonicwall enforced client anti-virus and anti-spyware subscription license 2,,199.95
0.9991913437843323,0,crystal reports xi developer,business objects,199.0,business objects crystal reports xi,,199.95
0.9690141677856445,0,crystal reports xi developer,business objects,199.0,crystal reports xi developer edition business objects w-1rd-e-wx-00,,199.95
0.7720921635627747,0,hospital tycoon for pc,warner-new-media,199.0,zoo tycoon for windows,,199.95
0.9942414164543152,0,network now ! pro by encore,encore software,199.0,encore software 10392 network now ! pro ( win 98 me 2000 xp ),,199.95
0.632323145866394,0,mother goose interactive storybook,encore software,199.0,feral interactive the movies,,199.95
0.6797938346862793,0,who wants to be a millionaire ?,encore,199.0,who wants to be a millionaire sports edition,,199.95
0.9986740350723267,0,madeline rainy day activities,encore software,199.0,madeline rainy day activities,,199.95
0.9981325268745422,0,calendar creator 10,broderbund,199.0,calendar creator 10,,199.95
0.9638729095458984,0,steinberg cubase studio 4,steinberg,199.0,steinberg cubase 4 software competitive crossgrade music production software,,199.95
0.978902280330658,0,personal image manager,smith-micro-software,199.0,personal record keeper 5.0,,199.95
0.9327019453048706,0,web graphics creator,sos-aggregation-company,199.0,podmediacreator,,199.95
0.9768810868263245,0,treasure mathstorm,the-learning-company,199.0,treasure mountain,,199.95
0.9999303817749023,0,hoyle puzzle & board games,encore software,199.0,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc,,199.95
0.9984631538391113,0,csi : crime scene investigation,ubi soft,199.0,csi : crime scene investigation,,199.95
